Date,Price,Open,High,Low,Change %,SMA_10,EMA_10,RSI_14,MACD,MACD_Signal,MACD_Diff
2016-04-21,-0.8137841204823073,-0.8201514519979846,-0.7918592150315054,-0.8387471914182766,-0.97,-0.853878003971519,-0.862553892574668,61.59089698135111,-0.03831208169839652,-0.040413628341739824,-0.007484718593381592
2016-04-20,-0.813777506753333,-0.8201575533175852,-0.7918584788113616,-0.8387459692201342,0.43,-0.8538739212986187,-0.8625509204920843,64.32707294620678,-0.0383069026604141,-0.040407472066308056,-0.007485061510446008
2016-04-19,-0.8137804461884327,-0.8201492555229284,-0.7918557793375008,-0.8387452359012488,-1.08,-0.853869166793469,-0.8625490582814409,62.20605339088553,-0.038305238802368684,-0.040402162756977764,-0.007491682904651474
2016-04-18,-0.8137730976006835,-0.8201458387839522,-0.7918530798636401,-0.8387437692634782,-0.25,-0.853866556983577,-0.8625461109213288,65.28754444380698,-0.038300620520794644,-0.040396848659180654,-0.007491645469473848
2016-04-15,-0.8137713829302088,-0.82014388636168,-0.791851852830067,-0.8387403471086797,-0.04,-0.8538643864486174,-0.8625433672404551,65.98445582606135,-0.038296876606927634,-0.040391732676851526,-0.0074931942925134274
2016-04-14,-0.8137711379772838,-0.8201402255699197,-0.7918501349830648,-0.8387398582294229,-0.36,-0.8538630686238206,-0.8625410749528752,66.08919688003229,-0.038294678610845616,-0.04038713223609214,-0.007497224682816742
2016-04-13,-0.8137686884480341,-0.820144374467248,-0.7918528344569254,-0.8387445025823635,0.65,-0.8538619575166387,-0.8625387248671147,67.17761153620503,-0.03829248954303641,-0.040382946290685666,-0.007500465116079997
2016-04-12,-0.8137730976006835,-0.8201451066256001,-0.7918466992890602,-0.8387401026690514,-0.11,-0.8538611564858799,-0.8625376563096073,63.24279447458232,-0.03829415071244049,-0.04037998120236978,-0.007510009507586652
2016-04-11,-0.8137723627419086,-0.8201414458338399,-0.79184988957635,-0.8387354583161106,-1.24,-0.8538598645007849,-0.862536639661961,63.625208605185506,-0.038295945797141816,-0.04037802372915196,-0.007517886820220733
2016-04-08,-0.8137637893895345,-0.8201392493587836,-0.7918430672696839,-0.8387313028424269,0.64,-0.8538570479732777,-0.8625341468372488,67.8302528121879,-0.0382934615781601,-0.04037588398889573,-0.007516461896708504
2016-04-07,-0.8137681985421841,-0.820133392091967,-0.7918368830204756,-0.8387359471953676,-1.40,-0.8538553683926541,-0.8625329614933268,63.74865485555016,-0.038294880426444695,-0.04037449989758355,-0.007522369393514938
2016-04-06,-0.8137584004251852,-0.8201355885670232,-0.7918403187144802,-0.8387315472820553,1.14,-0.8538533528959059,-0.8625300933555186,68.31191246604482,-0.03829143173783857,-0.040372596106437036,-0.007518306494816015
2016-04-05,-0.8137662389187843,-0.820145350678384,-0.79184988957635,-0.8387423026257075,1.00,-0.8538518541931958,-0.8625292653460822,61.62837693572416,-0.038294027227355,-0.04037167253453412,-0.0075259696327012685
2016-04-04,-0.8137730976006835,-0.8201419339394078,-0.7918420365614826,-0.8387362405229217,-1.31,-0.8538518541931958,-0.8625299167014899,56.426219323525586,-0.03830078313504964,-0.040372494039037324,-0.00753961225521428
2016-04-01,-0.8137640343424595,-0.820144862572816,-0.7918454722554871,-0.8387344805575968,0.25,-0.8538510790021386,-0.8625286936910012,61.099158690500296,-0.038301857738999516,-0.04037339943596515,-0.0075402681076897045
2016-03-31,-0.8137657490129343,-0.8201414458338399,-0.7918427727816263,-0.8387342361179685,0.00,-0.8538505105286969,-0.8625280252504742,59.79270475472105,-0.03830446911146886,-0.04037472688288986,-0.007543567601493407
2016-03-30,-0.8137657490129343,-0.8201336361447511,-0.7918378646473341,-0.8387315472820553,-0.46,-0.853850200452274,-0.8625274783445886,59.79270475472105,-0.038307300171756084,-0.040376442709482284,-0.007546603868088903
2016-03-29,-0.8137625646249097,-0.8201341242503191,-0.791839827901051,-0.8387278806876285,0.04,-0.8538490893450923,-0.8625264139250739,61.56291166661802,-0.03830849830928615,-0.0403780920957187,-0.007546084452037268
2016-03-24,-0.8137628095778348,-0.8201473031006563,-0.791841054934624,-0.8387357027557392,0.43,-0.8538480815967183,-0.862525590494154,61.33919487854875,-0.03831031258513377,-0.040379830634579825,-0.007546781427597016
2016-03-23,-0.8137657490129343,-0.8201414458338399,-0.7918313368287254,-0.8387313028424269,-1.40,-0.8538482883143335,-0.8625254862712357,58.58780230698774,-0.03831408895957946,-0.040382093666939914,-0.007550881802108838
2016-03-22,-0.8137559508959354,-0.820145350678384,-0.7918400733077655,-0.8387437692634782,1.31,-0.8538469963292383,-0.8625235026869761,64.33117183216757,-0.038312268434966955,-0.04038348361972499,-0.00754405625852581
2016-03-21,-0.8137650141541595,-0.8201268026667984,-0.7918341835466148,-0.8387330139198261,-2.39,-0.8538476940011896,-0.8625236356920406,56.52235642999778,-0.038316583934785646,-0.04038559230102363,-0.007549675119548423
2016-03-18,-0.8137481124023364,-0.8201258264556623,-0.791825839718318,-0.8387185919817471,0.07,-0.8538457818632491,-0.8625204699279554,65.04390707104073,-0.03831120270589928,-0.04038603638343259,-0.007536661652511866
2016-03-17,-0.8137486023081862,-0.8201263145612304,-0.7918278029720349,-0.8387215252572887,0.70,-0.8538431978930591,-0.8625179746728884,64.64838031416872,-0.038307967755850325,-0.040385644496876476,-0.00753012623149353
2016-03-16,-0.8137535013666858,-0.8201146000275974,-0.7918160234497335,-0.8387168809043479,-1.24,-0.8538420867858774,-0.8625168822560421,60.67496925739217,-0.03830890584734943,-0.0403855476516859,-0.007532432799825786
2016-03-15,-0.8137446830613867,-0.8201236299806062,-0.7918260851250327,-0.8387251429637899,0.21,-0.8538398645715138,-0.8625142799805742,64.86143082832086,-0.03830546613437138,-0.04038467573047109,-0.007526373426390662
