Date,Price,Open,High,Low,Vol.,Change %
1990-06-08,"3,571.34","3,594.31","3,594.31","3,564.24",,-0.92%
1990-06-11,"3,578.66","3,570.90","3,588.53","3,570.90",,0.20%
1990-06-12,"3,607.66","3,585.85","3,607.66","3,577.01",,0.81%
1990-06-13,"3,605.71","3,599.64","3,610.37","3,598.49",,-0.05%
1990-06-14,"3,577.11","3,583.44","3,586.22","3,569.01",,-0.79%
1990-06-15,"3,569.09","3,575.12","3,575.12","3,564.50",,-0.22%
1990-06-18,"3,519.85","3,556.56","3,556.56","3,519.40",,-1.38%
1990-06-19,"3,529.05","3,514.13","3,529.05","3,504.52",,0.26%
1990-06-20,"3,530.48","3,528.04","3,531.60","3,518.41",,0.04%
1990-06-21,"3,526.24","3,525.05","3,526.43","3,516.20",,-0.12%
1990-06-22,"3,490.72","3,522.25","3,525.37","3,489.66",,-1.01%
1990-06-25,"3,474.16","3,488.68","3,493.21","3,473.75",,-0.47%
1990-06-26,"3,495.13","3,497.24","3,507.17","3,495.13",,0.60%
1990-06-27,"3,519.28","3,487.08","3,520.59","3,481.45",,0.69%
1990-06-28,"3,529.92","3,531.48","3,534.43","3,528.76",,0.30%
1990-06-29,"3,543.93","3,530.96","3,547.07","3,530.14",,0.40%
1990-07-03,"3,559.90","3,542.79","3,564.95","3,542.79",,0.45%
1990-07-04,"3,575.24","3,562.81","3,578.77","3,561.08",,0.43%
1990-07-05,"3,551.28","3,565.92","3,565.92","3,547.93",,-0.67%
1990-07-06,"3,549.77","3,542.72","3,551.92","3,542.72",,-0.04%
1990-07-09,"3,540.64","3,546.98","3,554.75","3,534.09",,-0.26%
1990-07-10,"3,527.94","3,531.72","3,533.50","3,524.53",,-0.36%
1990-07-11,"3,544.52","3,532.48","3,544.97","3,529.69",,0.47%
1990-07-12,"3,569.77","3,539.46","3,570.20","3,536.94",,0.71%
1990-07-13,"3,596.38","3,591.65","3,606.69","3,591.65",,0.75%
1990-07-16,"3,638.85","3,602.62","3,638.85","3,600.59",,1.18%
1990-07-17,"3,613.39","3,629.67","3,629.67","3,605.92",,-0.70%
1990-07-18,"3,580.80","3,595.40","3,602.58","3,580.80",,-0.90%
1990-07-19,"3,574.94","3,584.42","3,584.42","3,567.52",,-0.16%
1990-07-20,"3,577.68","3,587.04","3,594.57","3,577.68",,0.08%
1990-07-23,"3,548.19","3,566.90","3,568.37","3,535.98",,-0.82%
1990-07-24,"3,547.64","3,544.78","3,553.20","3,542.14",,-0.02%
1990-07-25,"3,554.41","3,553.84","3,560.34","3,551.40",,0.19%
1990-07-26,"3,543.49","3,540.33","3,557.30","3,540.33",,-0.31%
1990-07-27,"3,541.92","3,547.02","3,547.02","3,532.63",,-0.04%
1990-07-30,"3,540.74","3,533.40","3,544.15","3,530.27",,-0.03%
1990-07-31,"3,561.12","3,556.62","3,561.31","3,551.54",,0.58%
1990-08-01,"3,569.15","3,560.61","3,575.61","3,560.61",,0.23%
1990-08-02,"3,546.97","3,592.27","3,592.27","3,546.97",,-0.62%
1990-08-03,"3,516.94","3,544.05","3,544.05","3,502.26",,-0.85%
1990-08-07,"3,470.68","3,487.91","3,487.91","3,461.84",,-1.32%
1990-08-08,"3,476.04","3,472.30","3,479.48","3,467.39",,0.15%
1990-08-09,"3,476.91","3,478.64","3,478.64","3,466.65",,0.03%
1990-08-10,"3,476.61","3,474.18","3,476.61","3,464.04",,-0.01%
1990-08-13,"3,478.50","3,466.88","3,478.96","3,464.71",,0.05%
1990-08-14,"3,497.52","3,488.70","3,500.03","3,486.77",,0.55%
1990-08-15,"3,508.08","3,504.37","3,508.33","3,499.03",,0.30%
1990-08-16,"3,509.99","3,495.98","3,514.83","3,493.89",,0.05%
1990-08-17,"3,491.90","3,498.94","3,498.94","3,480.39",,-0.52%
1990-08-20,"3,487.69","3,484.28","3,489.40","3,478.43",,-0.12%
1990-08-21,"3,457.65","3,468.79","3,468.79","3,448.47",,-0.86%
1990-08-22,"3,431.20","3,457.39","3,457.39","3,431.20",,-0.76%
1990-08-23,"3,359.28","3,392.97","3,392.97","3,359.28",,-2.10%
1990-08-24,"3,361.23","3,375.80","3,375.80","3,347.80",,0.06%
1990-08-27,"3,358.26","3,377.91","3,377.91","3,353.48",,-0.09%
1990-08-28,"3,354.20","3,351.44","3,355.29","3,345.97",,-0.12%
1990-08-29,"3,339.72","3,342.20","3,347.48","3,339.72",,-0.43%
1990-08-30,"3,329.83","3,339.10","3,344.70","3,329.73",,-0.30%
1990-08-31,"3,346.25","3,336.44","3,346.25","3,331.23",,0.49%
1990-09-04,"3,333.27","3,327.06","3,333.77","3,324.91",,-0.39%
1990-09-05,"3,333.19","3,332.08","3,338.31","3,328.44",,0.00%
1990-09-06,"3,312.80","3,331.51","3,331.51","3,308.67",,-0.61%
1990-09-07,"3,287.02","3,275.88","3,290.86","3,272.31",,-0.78%
1990-09-10,"3,287.65","3,296.24","3,300.99","3,283.93",,0.02%
1990-09-11,"3,272.24","3,284.48","3,284.48","3,270.20",,-0.47%
1990-09-12,"3,271.72","3,283.94","3,284.88","3,267.44",,-0.02%
1990-09-13,"3,264.39","3,278.72","3,282.81","3,263.44",,-0.22%
1990-09-14,"3,253.68","3,262.62","3,262.62","3,251.40",,-0.33%
1990-09-17,"3,262.00","3,245.67","3,262.50","3,245.67",,0.26%
1990-09-18,"3,266.69","3,249.66","3,267.25","3,246.25",,0.14%
1990-09-19,"3,275.58","3,269.73","3,278.24","3,265.54",,0.27%
1990-09-20,"3,256.36","3,267.52","3,267.87","3,246.70",,-0.59%
1990-09-21,"3,235.38","3,250.54","3,250.54","3,228.71",,-0.64%
1990-09-24,"3,227.10","3,225.36","3,227.10","3,215.25",,-0.26%
1990-09-25,"3,205.85","3,223.26","3,223.26","3,200.05",,-0.66%
1990-09-26,"3,181.48","3,201.85","3,201.85","3,175.26",,-0.76%
1990-09-27,"3,161.49","3,190.63","3,190.63","3,158.18",,-0.63%
1990-09-28,"3,159.37","3,147.77","3,159.37","3,144.17",,-0.07%
1990-10-01,"3,175.67","3,169.70","3,176.57","3,158.42",,0.52%
1990-10-02,"3,191.38","3,197.98","3,208.14","3,190.27",,0.49%
1990-10-03,"3,179.50","3,186.16","3,192.16","3,178.51",,-0.37%
1990-10-04,"3,175.95","3,176.53","3,179.94","3,172.28",,-0.11%
1990-10-05,"3,166.86","3,150.21","3,173.67","3,150.21",,-0.29%
1990-10-09,"3,139.50","3,159.72","3,163.27","3,139.50",,-0.86%
1990-10-10,"3,109.87","3,140.59","3,140.59","3,105.98",,-0.94%
1990-10-11,"3,055.29","3,106.58","3,106.58","3,051.20",,-1.76%
1990-10-12,"3,047.94","3,058.18","3,058.18","3,036.75",,-0.24%
1990-10-15,"3,032.84","3,058.14","3,058.14","3,032.84",,-0.50%
1990-10-16,"3,009.91","3,018.60","3,019.82","3,007.80",,-0.76%
1990-10-17,"3,023.38","3,013.30","3,027.79","3,013.30",,0.45%
1990-10-18,"3,060.02","3,031.19","3,060.46","3,030.37",,1.21%
1990-10-19,"3,086.64","3,089.79","3,089.79","3,076.26",,0.87%
1990-10-22,"3,115.45","3,077.59","3,116.49","3,077.59",,0.93%
1990-10-23,"3,123.02","3,115.26","3,133.49","3,115.26",,0.24%
1990-10-24,"3,122.53","3,110.78","3,125.90","3,110.78",,-0.02%
1990-10-25,"3,129.85","3,131.14","3,133.87","3,125.62",,0.23%
1990-10-26,"3,086.50","3,111.63","3,111.63","3,085.84",,-1.39%
1990-10-29,"3,083.35","3,085.20","3,097.12","3,080.77",,-0.10%
1990-10-30,"3,083.89","3,077.40","3,084.75","3,066.65",,0.02%
1990-10-31,"3,081.26","3,088.79","3,090.06","3,078.99",,-0.09%
1990-11-01,"3,085.00","3,074.24","3,085.00","3,068.57",,0.12%
1990-11-02,"3,085.48","3,080.20","3,086.38","3,079.62",,0.02%
1990-11-05,"3,095.24","3,085.64","3,096.40","3,085.64",,0.32%
1990-11-06,"3,094.67","3,090.29","3,108.54","3,086.34",,-0.02%
1990-11-07,"3,071.14","3,087.21","3,087.68","3,070.89",,-0.76%
1990-11-08,"3,060.55","3,058.39","3,060.55","3,049.46",,-0.34%
1990-11-09,"3,077.42","3,068.12","3,082.75","3,068.12",,0.55%
1990-11-12,"3,119.97","3,085.58","3,125.93","3,085.58",,1.38%
1990-11-13,"3,135.08","3,129.29","3,147.10","3,124.54",,0.48%
1990-11-14,"3,127.64","3,125.85","3,132.47","3,119.53",,-0.24%
1990-11-15,"3,114.51","3,116.51","3,124.03","3,113.82",,-0.42%
1990-11-16,"3,128.51","3,130.29","3,132.01","3,119.29",,0.45%
1990-11-19,"3,132.99","3,126.90","3,135.08","3,120.79",,0.14%
1990-11-20,"3,107.20","3,130.20","3,133.32","3,107.20",,-0.82%
1990-11-21,"3,103.10","3,107.27","3,107.27","3,088.76",,-0.13%
1990-11-22,"3,103.81","3,098.73","3,106.58","3,097.35",,0.02%
1990-11-23,"3,118.42","3,104.23","3,125.63","3,102.03",,0.47%
1990-11-26,"3,127.58","3,110.28","3,128.34","3,107.17",,0.29%
1990-11-27,"3,140.01","3,127.87","3,144.21","3,127.87",,0.40%
1990-11-28,"3,144.69","3,137.10","3,152.22","3,136.06",,0.15%
1990-11-29,"3,138.99","3,139.84","3,145.14","3,138.62",,-0.18%
1990-11-30,"3,151.01","3,133.10","3,151.01","3,125.72",,0.38%
1990-12-03,"3,162.11","3,161.17","3,162.47","3,150.64",,0.35%
1990-12-04,"3,189.76","3,157.11","3,190.35","3,157.11",,0.87%
1990-12-05,"3,226.52","3,189.81","3,226.52","3,185.89",,1.15%
1990-12-06,"3,239.37","3,256.28","3,263.66","3,233.21",,0.40%
1990-12-07,"3,233.56","3,241.65","3,241.65","3,224.95",,-0.18%
1990-12-10,"3,236.85","3,221.22","3,239.50","3,221.22",,0.10%
1990-12-11,"3,239.25","3,232.54","3,241.53","3,232.54",,0.07%
1990-12-12,"3,252.54","3,239.84","3,257.02","3,238.92",,0.41%
1990-12-13,"3,252.56","3,251.90","3,257.80","3,246.00",,0.00%
1990-12-14,"3,244.22","3,240.76","3,245.27","3,231.80",,-0.26%
1990-12-17,"3,232.97","3,235.67","3,235.67","3,230.32",,-0.35%
1990-12-18,"3,236.89","3,230.77","3,239.73","3,227.73",,0.12%
1990-12-19,"3,253.74","3,234.78","3,256.97","3,234.78",,0.52%
1990-12-20,"3,255.43","3,246.70","3,255.72","3,245.86",,0.05%
1990-12-21,"3,243.77","3,254.11","3,254.11","3,243.20",,-0.36%
1990-12-24,"3,239.13","3,240.15","3,244.03","3,239.13",,-0.14%
1990-12-27,"3,233.69","3,240.75","3,240.83","3,232.72",,-0.17%
1990-12-28,"3,237.46","3,233.59","3,238.54","3,231.21",,0.12%
1990-12-31,"3,256.75","3,233.66","3,256.75","3,231.76",,0.60%
1991-01-02,"3,239.36","3,246.06","3,246.06","3,238.21",,-0.53%
1991-01-03,"3,221.73","3,231.65","3,235.65","3,221.22",,-0.54%
1991-01-04,"3,216.59","3,217.99","3,230.48","3,213.90",,-0.16%
1991-01-07,"3,201.00","3,209.32","3,209.32","3,200.99",,-0.48%
1991-01-08,"3,182.42","3,195.37","3,195.37","3,181.68",,-0.58%
1991-01-09,"3,169.64","3,188.57","3,193.68","3,169.64",,-0.40%
1991-01-10,"3,196.82","3,177.60","3,197.24","3,177.03",,0.86%
1991-01-11,"3,183.59","3,193.49","3,195.41","3,178.08",,-0.41%
1991-01-14,"3,167.58","3,162.76","3,167.58","3,153.74",,-0.50%
1991-01-15,"3,161.95","3,158.91","3,161.95","3,152.23",,-0.18%
1991-01-16,"3,164.49","3,155.08","3,164.49","3,150.88",,0.08%
1991-01-17,"3,201.64","3,189.21","3,201.64","3,173.86",,1.17%
1991-01-18,"3,210.46","3,190.47","3,210.46","3,190.15",,0.28%
1991-01-21,"3,205.20","3,192.41","3,205.20","3,187.13",,-0.16%
1991-01-22,"3,196.75","3,200.47","3,201.19","3,189.17",,-0.26%
1991-01-23,"3,190.57","3,183.45","3,191.64","3,182.54",,-0.19%
1991-01-24,"3,212.60","3,190.03","3,212.60","3,190.03",,0.69%
1991-01-25,"3,233.92","3,209.84","3,236.38","3,209.84",,0.66%
1991-01-28,"3,228.60","3,230.87","3,238.42","3,228.60",,-0.16%
1991-01-29,"3,222.29","3,222.32","3,225.78","3,216.98",,-0.20%
1991-01-30,"3,248.69","3,217.64","3,248.69","3,217.64",,0.82%
1991-01-31,"3,272.90","3,253.64","3,272.90","3,251.75",,0.75%
1991-02-01,"3,293.49","3,271.76","3,294.56","3,263.38",,0.63%
1991-02-04,"3,327.91","3,294.24","3,328.60","3,294.24",,1.05%
1991-02-05,"3,365.82","3,328.67","3,366.74","3,326.69",,1.14%
1991-02-06,"3,424.03","3,350.94","3,424.03","3,350.94",,1.73%
1991-02-07,"3,431.67","3,431.14","3,471.63","3,428.02",,0.22%
1991-02-08,"3,445.27","3,433.37","3,446.96","3,431.30",,0.40%
1991-02-11,"3,501.19","3,447.37","3,501.19","3,447.37",,1.62%
1991-02-12,"3,504.78","3,490.69","3,520.78","3,490.69",,0.10%
1991-02-13,"3,519.24","3,501.73","3,519.24","3,493.92",,0.41%
1991-02-14,"3,492.25","3,528.75","3,528.75","3,492.25",,-0.77%
1991-02-15,"3,506.55","3,501.81","3,506.89","3,493.83",,0.41%
1991-02-18,"3,532.54","3,512.52","3,536.56","3,507.62",,0.74%
1991-02-19,"3,530.94","3,525.63","3,535.96","3,523.88",,-0.05%
1991-02-20,"3,493.54","3,511.72","3,517.24","3,493.23",,-1.06%
1991-02-21,"3,471.87","3,490.87","3,493.90","3,470.47",,-0.62%
1991-02-22,"3,453.28","3,464.23","3,472.18","3,450.36",,-0.54%
1991-02-25,"3,445.62","3,469.21","3,469.21","3,442.31",,-0.22%
1991-02-26,"3,421.38","3,433.23","3,436.11","3,419.78",,-0.70%
1991-02-27,"3,445.06","3,417.69","3,448.49","3,417.69",,0.69%
1991-02-28,"3,462.37","3,458.62","3,463.63","3,448.40",,0.50%
1991-03-01,"3,471.42","3,445.46","3,474.74","3,445.46",,0.26%
1991-03-04,"3,519.06","3,477.43","3,519.06","3,477.43",,1.37%
1991-03-05,"3,561.90","3,521.38","3,565.77","3,520.88",,1.22%
1991-03-06,"3,571.53","3,594.02","3,598.05","3,571.53",,0.27%
1991-03-07,"3,564.04","3,575.18","3,580.93","3,563.31",,-0.21%
1991-03-08,"3,571.42","3,567.49","3,572.18","3,553.79",,0.21%
1991-03-11,"3,555.00","3,563.36","3,563.36","3,554.47",,-0.46%
1991-03-12,"3,544.41","3,553.79","3,558.25","3,541.98",,-0.30%
1991-03-13,"3,550.70","3,541.42","3,551.71","3,540.03",,0.18%
1991-03-14,"3,530.10","3,541.65","3,545.22","3,528.30",,-0.58%
1991-03-15,"3,517.24","3,517.24","3,517.24","3,517.24",,-0.36%
1991-03-18,"3,514.99","3,510.91","3,523.91","3,505.34",,-0.06%
1991-03-19,"3,495.45","3,487.03","3,498.99","3,487.03",,-0.56%
1991-03-20,"3,481.33","3,491.90","3,491.90","3,478.07",,-0.40%
1991-03-21,"3,478.73","3,484.61","3,494.44","3,476.08",,-0.07%
1991-03-22,"3,457.04","3,463.76","3,463.76","3,449.76",,-0.62%
1991-03-25,"3,459.82","3,446.04","3,463.76","3,445.43",,0.08%
1991-03-26,"3,467.92","3,453.75","3,469.55","3,453.26",,0.23%
1991-03-27,"3,486.25","3,480.71","3,487.58","3,478.59",,0.53%
1991-03-28,"3,495.67","3,494.10","3,497.44","3,489.30",,0.27%
1991-04-01,"3,486.87","3,491.27","3,496.54","3,483.57",,-0.25%
1991-04-02,"3,516.31","3,492.52","3,516.86","3,490.96",,0.84%
1991-04-03,"3,516.44","3,532.93","3,535.18","3,516.44",,0.00%
1991-04-04,"3,524.26","3,519.53","3,530.03","3,513.95",,0.22%
1991-04-05,"3,518.13","3,526.01","3,537.38","3,512.97",,-0.17%
1991-04-08,"3,515.68","3,516.34","3,516.40","3,505.64",,-0.07%
1991-04-09,"3,505.14","3,514.87","3,518.27","3,505.14",,-0.30%
1991-04-10,"3,494.06","3,501.80","3,506.65","3,489.80",,-0.32%
1991-04-11,"3,504.84","3,490.26","3,504.84","3,485.24",,0.31%
1991-04-12,"3,509.39","3,514.87","3,514.87","3,494.89",,0.13%
1991-04-15,"3,516.43","3,509.13","3,517.96","3,507.19",,0.20%
1991-04-16,"3,539.73","3,508.48","3,540.86","3,506.87",,0.66%
1991-04-17,"3,545.93","3,548.21","3,554.51","3,540.92",,0.18%
1991-04-18,"3,533.93","3,541.41","3,546.05","3,531.03",,-0.34%
1991-04-19,"3,495.97","3,520.21","3,520.21","3,495.82",,-1.07%
1991-04-22,"3,491.57","3,485.96","3,491.57","3,479.06",,-0.13%
1991-04-23,"3,502.39","3,495.51","3,505.45","3,495.51",,0.31%
1991-04-24,"3,504.10","3,502.82","3,510.19","3,500.54",,0.05%
1991-04-25,"3,502.00","3,500.05","3,503.56","3,492.78",,-0.06%
1991-04-26,"3,497.22","3,493.65","3,497.46","3,486.75",,-0.14%
1991-04-29,"3,472.23","3,492.65","3,493.50","3,472.23",,-0.71%
1991-04-30,"3,468.81","3,479.34","3,479.34","3,460.72",,-0.10%
1991-05-01,"3,493.06","3,471.57","3,493.06","3,471.47",,0.70%
1991-05-02,"3,500.94","3,499.63","3,507.15","3,495.65",,0.23%
1991-05-03,"3,491.29","3,498.46","3,498.46","3,487.23",,-0.28%
1991-05-06,"3,487.67","3,483.35","3,488.05","3,474.03",,-0.10%
1991-05-07,"3,478.82","3,492.64","3,498.14","3,478.82",,-0.25%
1991-05-08,"3,482.01","3,480.23","3,482.47","3,474.30",,0.09%
1991-05-09,"3,504.52","3,481.30","3,505.77","3,480.33",,0.65%
1991-05-10,"3,489.79","3,504.13","3,507.15","3,487.86",,-0.42%
1991-05-13,"3,492.70","3,492.08","3,492.70","3,485.60",,0.08%
1991-05-14,"3,462.39","3,478.93","3,478.93","3,461.99",,-0.87%
1991-05-15,"3,444.71","3,463.83","3,465.05","3,442.80",,-0.51%
1991-05-16,"3,456.18","3,451.47","3,459.92","3,448.74",,0.33%
1991-05-17,"3,449.74","3,452.76","3,453.13","3,445.89",,-0.19%
1991-05-21,"3,447.63","3,444.89","3,455.15","3,442.40",,-0.06%
1991-05-22,"3,448.05","3,454.55","3,454.55","3,441.43",,0.01%
1991-05-23,"3,446.39","3,454.90","3,457.54","3,441.25",,-0.05%
1991-05-24,"3,456.86","3,454.79","3,461.79","3,454.53",,0.30%
1991-05-27,"3,456.64","3,455.12","3,456.68","3,448.24",,-0.01%
1991-05-28,"3,492.78","3,455.84","3,492.78","3,455.84",,1.05%
1991-05-29,"3,498.40","3,496.93","3,504.58","3,494.86",,0.16%
1991-05-30,"3,519.45","3,494.07","3,519.45","3,494.07",,0.60%
1991-05-31,"3,546.10","3,523.45","3,546.21","3,523.45",,0.76%
1991-06-03,"3,554.92","3,540.80","3,554.92","3,540.80",,0.25%
1991-06-04,"3,549.59","3,544.28","3,549.59","3,538.78",,-0.15%
1991-06-05,"3,556.27","3,549.61","3,559.83","3,548.34",,0.19%
1991-06-06,"3,576.87","3,563.42","3,579.48","3,563.42",,0.58%
1991-06-07,"3,582.07","3,576.62","3,582.69","3,569.77",,0.15%
1991-06-10,"3,569.28","3,578.85","3,581.83","3,569.28",,-0.36%
1991-06-11,"3,572.25","3,578.12","3,579.39","3,569.76",,0.08%
1991-06-12,"3,558.12","3,565.34","3,565.34","3,551.43",,-0.40%
1991-06-13,"3,552.64","3,550.17","3,553.84","3,545.59",,-0.15%
1991-06-14,"3,559.76","3,551.13","3,564.15","3,551.13",,0.20%
1991-06-17,"3,547.21","3,555.66","3,558.58","3,547.21",,-0.35%
1991-06-18,"3,549.87","3,550.84","3,557.32","3,546.53",,0.07%
1991-06-19,"3,529.47","3,528.24","3,529.47","3,519.30",,-0.57%
1991-06-20,"3,527.34","3,521.79","3,527.88","3,516.36",,-0.06%
1991-06-21,"3,516.73","3,532.34","3,532.34","3,514.11",,-0.30%
1991-06-24,"3,478.77","3,496.46","3,496.46","3,478.77",,-1.08%
1991-06-25,"3,478.69","3,484.75","3,485.67","3,477.29",,0.00%
1991-06-26,"3,481.13","3,481.95","3,484.65","3,466.16",,0.07%
1991-06-27,"3,474.61","3,484.08","3,484.30","3,473.85",,-0.19%
1991-06-28,"3,465.82","3,471.13","3,471.13","3,459.54",,-0.25%
1991-07-02,"3,493.62","3,485.82","3,493.62","3,485.82",,0.80%
1991-07-03,"3,479.07","3,483.42","3,483.61","3,472.40",,-0.42%
1991-07-04,"3,485.45","3,480.21","3,486.36","3,480.21",,0.18%
1991-07-05,"3,482.21","3,484.65","3,488.53","3,481.09",,-0.09%
1991-07-08,"3,488.81","3,472.70","3,488.81","3,471.17",,0.19%
1991-07-09,"3,497.39","3,490.39","3,505.24","3,490.39",,0.25%
1991-07-10,"3,504.17","3,506.64","3,515.83","3,502.28",,0.19%
1991-07-11,"3,507.89","3,501.08","3,512.19","3,499.90",,0.11%
1991-07-12,"3,516.34","3,511.91","3,516.34","3,503.71",,0.24%
1991-07-15,"3,526.90","3,522.73","3,527.39","3,519.48",,0.30%
1991-07-16,"3,535.45","3,527.79","3,541.30","3,524.10",,0.24%
1991-07-17,"3,541.83","3,535.97","3,547.55","3,535.97",,0.18%
1991-07-18,"3,561.19","3,546.48","3,561.19","3,543.31",,0.55%
1991-07-19,"3,561.30","3,557.77","3,564.73","3,550.46",,0.00%
1991-07-22,"3,545.38","3,556.90","3,559.43","3,544.41",,-0.45%
1991-07-23,"3,535.37","3,551.95","3,551.95","3,535.37",,-0.28%
1991-07-24,"3,518.62","3,535.24","3,535.24","3,518.62",,-0.47%
1991-07-25,"3,523.56","3,524.06","3,524.26","3,516.04",,0.14%
1991-07-26,"3,524.72","3,521.18","3,529.64","3,521.18",,0.03%
1991-07-29,"3,530.27","3,527.90","3,532.13","3,524.03",,0.16%
1991-07-30,"3,548.86","3,532.56","3,548.86","3,532.56",,0.53%
1991-07-31,"3,539.64","3,549.48","3,549.48","3,535.17",,-0.26%
1991-08-01,"3,537.15","3,536.06","3,539.10","3,532.97",,-0.07%
1991-08-02,"3,522.71","3,538.79","3,538.79","3,518.71",,-0.41%
1991-08-06,"3,515.35","3,507.67","3,518.89","3,506.23",,-0.21%
1991-08-07,"3,528.63","3,524.96","3,533.12","3,523.81",,0.38%
1991-08-08,"3,514.65","3,522.13","3,527.34","3,511.68",,-0.40%
1991-08-09,"3,502.77","3,515.34","3,515.34","3,502.72",,-0.34%
1991-08-12,"3,495.38","3,496.45","3,500.94","3,493.93",,-0.21%
1991-08-13,"3,524.23","3,502.34","3,530.19","3,502.27",,0.83%
1991-08-14,"3,541.83","3,542.43","3,552.64","3,541.30",,0.50%
1991-08-15,"3,534.44","3,539.23","3,547.18","3,534.42",,-0.21%
1991-08-16,"3,527.54","3,530.97","3,532.91","3,518.74",,-0.20%
1991-08-19,"3,484.61","3,469.51","3,494.77","3,469.51",,-1.22%
1991-08-20,"3,485.26","3,494.50","3,494.50","3,476.76",,0.02%
1991-08-21,"3,512.03","3,510.89","3,515.85","3,500.45",,0.77%
1991-08-22,"3,517.15","3,517.88","3,523.68","3,515.02",,0.15%
1991-08-23,"3,532.06","3,515.56","3,534.85","3,515.56",,0.42%
1991-08-26,"3,532.00","3,531.85","3,536.96","3,529.59",,0.00%
1991-08-27,"3,517.74","3,525.80","3,527.13","3,513.19",,-0.40%
1991-08-28,"3,521.28","3,520.85","3,521.71","3,517.11",,0.10%
1991-08-29,"3,514.88","3,523.78","3,523.78","3,507.31",,-0.18%
1991-08-30,"3,517.89","3,507.98","3,517.92","3,502.73",,0.09%
1991-09-03,"3,504.86","3,512.76","3,516.97","3,504.86",,-0.37%
1991-09-04,"3,486.84","3,504.53","3,504.53","3,482.61",,-0.51%
1991-09-05,"3,485.49","3,484.01","3,485.75","3,480.07",,-0.04%
1991-09-06,"3,488.29","3,487.62","3,488.29","3,481.48",,0.08%
1991-09-09,"3,478.96","3,480.77","3,487.08","3,478.71",,-0.27%
1991-09-10,"3,448.15","3,480.55","3,480.55","3,447.46",,-0.89%
1991-09-11,"3,429.74","3,438.78","3,441.86","3,428.76",,-0.53%
1991-09-12,"3,437.59","3,439.97","3,439.97","3,430.64",,0.23%
1991-09-13,"3,421.14","3,442.34","3,442.34","3,421.11",,-0.48%
1991-09-16,"3,428.17","3,418.40","3,428.26","3,416.17",,0.21%
1991-09-17,"3,417.96","3,424.90","3,424.90","3,416.64",,-0.30%
1991-09-18,"3,418.48","3,416.25","3,418.83","3,411.99",,0.02%
1991-09-19,"3,411.95","3,415.67","3,423.34","3,411.75",,-0.19%
1991-09-20,"3,407.09","3,411.41","3,411.41","3,405.01",,-0.14%
1991-09-23,"3,396.61","3,405.63","3,405.77","3,391.91",,-0.31%
1991-09-24,"3,398.10","3,394.32","3,398.21","3,382.10",,0.04%
1991-09-25,"3,390.08","3,396.58","3,397.51","3,386.43",,-0.24%
1991-09-26,"3,385.14","3,386.94","3,389.57","3,379.73",,-0.15%
1991-09-27,"3,381.78","3,383.64","3,390.11","3,378.38",,-0.10%
1991-09-30,"3,387.88","3,385.60","3,388.68","3,381.69",,0.18%
1991-10-01,"3,395.26","3,393.86","3,397.60","3,389.56",,0.22%
1991-10-02,"3,393.59","3,398.42","3,403.68","3,392.77",,-0.05%
1991-10-03,"3,393.28","3,396.22","3,396.22","3,387.33",,-0.01%
1991-10-04,"3,378.87","3,393.11","3,394.80","3,378.87",,-0.42%
1991-10-07,"3,357.13","3,374.82","3,374.82","3,357.13",,-0.64%
1991-10-08,"3,353.71","3,362.02","3,362.02","3,348.40",,-0.10%
1991-10-09,"3,339.50","3,350.62","3,353.58","3,339.14",,-0.42%
1991-10-10,"3,345.08","3,337.56","3,345.08","3,324.18",,0.17%
1991-10-11,"3,375.43","3,351.88","3,376.64","3,351.88",,0.91%
1991-10-15,"3,416.68","3,389.06","3,416.68","3,383.44",,1.22%
1991-10-16,"3,462.96","3,422.83","3,463.81","3,419.75",,1.35%
1991-10-17,"3,466.15","3,451.58","3,467.98","3,451.58",,0.09%
1991-10-18,"3,482.34","3,472.85","3,482.83","3,470.98",,0.47%
1991-10-21,"3,467.21","3,481.34","3,481.34","3,465.24",,-0.43%
1991-10-22,"3,467.39","3,465.20","3,474.99","3,465.20",,0.01%
1991-10-23,"3,459.16","3,471.27","3,471.27","3,455.56",,-0.24%
1991-10-24,"3,446.94","3,460.05","3,460.05","3,446.94",,-0.35%
1991-10-25,"3,434.17","3,451.54","3,451.54","3,434.17",,-0.37%
1991-10-28,"3,455.84","3,437.64","3,457.77","3,437.64",,0.63%
1991-10-29,"3,485.42","3,458.68","3,487.89","3,455.98",,0.86%
1991-10-30,"3,497.60","3,490.09","3,502.32","3,490.09",,0.35%
1991-10-31,"3,515.76","3,498.21","3,515.92","3,498.21",,0.52%
1991-11-01,"3,512.58","3,520.09","3,524.24","3,511.09",,-0.09%
1991-11-04,"3,511.77","3,506.99","3,511.97","3,500.15",,-0.02%
1991-11-05,"3,525.71","3,518.53","3,539.99","3,518.53",,0.40%
1991-11-06,"3,531.08","3,531.33","3,531.33","3,522.60",,0.15%
1991-11-07,"3,546.70","3,524.68","3,549.50","3,522.30",,0.44%
1991-11-08,"3,561.56","3,562.78","3,567.81","3,559.37",,0.42%
1991-11-11,"3,579.30","3,562.74","3,581.60","3,560.13",,0.50%
1991-11-12,"3,604.09","3,593.26","3,604.09","3,590.36",,0.69%
1991-11-13,"3,596.92","3,584.92","3,597.68","3,582.79",,-0.20%
1991-11-14,"3,575.84","3,598.18","3,598.18","3,574.50",,-0.59%
